Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Product rating count (product.metafields.reviews.rating_count),Artwork frame material (product.metafields.shopify.artwork-frame-material),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Material (product.metafields.shopify.material),Shape (product.metafields.shopify.shape),Tableware material (product.metafields.shopify.tableware-material),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
copper-water-container-with-lid,Copper Water Container with Lid,"Product Description:

Strengthen your immunity by drinking water from this hammered copper container, which is crafted based on the designs devised by the ancient Tamralipti culture.

 

""Because water has memory, we are very concerned with how we store it. If you keep water in a copper vessel, preferably overnight or at least for four hours, the water acquires a certain quality from the copper which is very good for your liver in particular and your health and energy in general."" ~ Sadhguru 

 

Read full <span style=""color: #0000ff;""><a href=""https://isha.sadhguru.org/in/en/wisdom/article/treat-yourself-to-a-copper-detox"" target=""_blank""><span style=""color: #0000ff;"">article</span></a></span> by Sadhguru on how water stored in copper vessels can play a significant role in cleansing our system of various toxins.

 

<span style=""color: #000000; font-size: small;""><a href=""https://www.ishashoppe.com/in/copper-cleaning-instructions""><span style=""color: #000000;""><span style=""color: #0000ff;"">Click here</span> for Copper Cleaning Instructions</span></a>

 

<strong>Note:</strong> Please do not store milk, juices and other beverages in copper vessels.
Dimensions (Inches):
Dia - 3.75, H - 7.5, Capacity - 750 ML</span>",Isha Life,,Copper - Drinkware,"",false,Title,Default Title,,,,,,,,"",680.0,shopify,0,deny,manual,2280.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
hammered-copper-jug-with-tumbler,Hammered Copper Jug with Tumbler,"<h2><span><strong>Product Description:</strong></span></h2>

This jar-and-glass set, made in a traditional style with hammered copper, lets you enjoy the health benefits of copper.

 

""Because water has memory, we are very concerned with how we store it. If you keep water in a copper vessel, preferably overnight or at least for four hours, the water acquires a certain quality from the copper which is very good for your liver in particular and your health and energy in general."" ~ Sadhguru 

 

Read full <span style=""color: #0000ff;""><a href=""https://isha.sadhguru.org/in/en/wisdom/article/treat-yourself-to-a-copper-detox"" target=""_blank""><span style=""color: #0000ff;"">article</span></a></span> by Sadhguru on how water stored in copper vessels can play a significant role in cleansing our system of various toxins.

 

<span style=""font-size: small; color: #000000;""><a href=""https://www.ishashoppe.com/in/copper-cleaning-instructions""><span style=""color: #000000;""><span style=""color: #0000ff;"">Click here</span> for Copper Cleaning Instructions</span></a>

<strong><br>

<strong>Note:</strong> Please do not store milk, juices and other beverages in copper vessels.
Dimensions (Inches):
L - 18, D - 5, H - 4.25 , Capacity - 750ml</strong></span>",Isha Life,,Copper - Drinkware,"",false,Title,Default Title,,,,,,,,"",1190.0,shopify,0,deny,manual,2920.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0105796-3.jpg?v=1569154098,1,"",false,,,,,,,,,,,,,kg,,,archived
hammered-copper-jug-with-tumbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0105796-1.jpg?v=1569154098,2,"",,,,,,,,,,,,,,,,,
hammered-copper-jug-with-tumbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0072/6994/1333/products/0105796-2.jpg?v=1569154098,3,"",,,,,,,,,,,,,,,,,
kadam-platter-set,Kadam Platter Set,"With its beautiful lotus-inspired design, this set of 3 platters—in a fine combination of brass and copper—is sure to make a lasting impression on guests. <a href=""https://www.ishashoppe.com/in/copper-cleaning-instructions""><strong>Click here for Copper Cleaning Instructions</strong></a>
Dimensions (Inches):
L - 7.75 , H - 7.75 (B), L - 5.5, H - 5.5 (M), L - 3.25, H - 3.25 (S)",Isha Life,,Copper - Serveware,"",false,Title,Default Title,,,,,,,,"",800.0,shopify,0,deny,manual,3360.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
washed-canvas-bag,Washed Canvas Bag,"<p>Make a statement with this classic washed canvas bag. Roomy enough to carry all your essentials, the bag is an everyday essential.<br>
Dimensions (Inches):<br>
L -22, D-8, H-30,</p>",Isha Life,,Accessories - Bags,"",false,Title,Default Title,,,,,,,,"",725.0,shopify,0,deny,manual,660.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
tawa-table,Tawa Table,"<p>This funky tawa table is rendered white, and maintains a smooth texture that matches that of its four wooden legs that come with pointed white tips.<br>
Dimensions (Inches):<br>
L - 17.5, H - 22.5</p>",Isha Life,,Furniture,"",false,Title,Default Title,,,,,,,,"",3790.0,shopify,0,deny,manual,3515.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
danish-cabinet,Danish Cabinet,"<p>Four doors, evenly sized, take up the front area of this Danish cabinet, crafted with wood that's contrasted by yellow panels.<br>
Dimensions (Inches):<br>
L - 33.5, D - 15.5, H - 49</p>",Isha Life,,Furniture,"",false,Title,Default Title,,,,,,,,"",48740.0,shopify,0,deny,manual,20925.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
trileg-folding-table,Trileg Folding Table,"<p>This uniquely-designed folding table features three legs, two of which are connected to provide ultimate support.<br>
Dimensions (Inches):<br>
L - 17.5, D - 17.5, H - 23.5</p>",Isha Life,,Furniture,"",false,Title,Default Title,,,,,,,,"",4880.0,shopify,0,deny,manual,3525.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
folding-side-table,Folding Side Table,"<p>This bright, sky blue folding side table comes with two drawers that rest on four wooden legs. Foldable means portable, so you can add a splash of colour to any room you choose.<br>
Dimensions (Inches):<br>
L - 17.5, D - 13.5, H - 29.5</p>",Isha Life,,Furniture,"",false,Title,Default Title,,,,,,,,"",11450.0,shopify,0,deny,manual,6185.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
round-side-table,Round Side Table,"<p>This one-of-a-kind side table comes balances itself on three wooden legs striped with aqua and white paint to provid a unique place setting.<br>
Dimensions (Inches):<br>
L - 15.5, D - 15.5, H - 8</p>",Isha Life,,Furniture,"",false,Title,Default Title,,,,,,,,"",2810.0,shopify,0,deny,manual,2700.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
wall-shelf,Wall Shelf,"<p>This wall shelf features three drawers and one hanger decorated with fun, colourful designs. The shelf is the definition fo versitality.<br>
Dimensions (Inches):<br>
L - 39.25, D - 9.75, H - 11.75</p>",Isha Life,,Furniture,"",false,Title,Default Title,,,,,,,,"",10560.0,shopify,0,deny,manual,6625.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
vase-embossed,Vase embossed,"<p>Aesthetically designed in a traditional textured pattern, this embossed vase—with its antique silver finish—gives an instant facelift to its surroundings.<br>
Dimensions (Inches):<br>
Dia Top - 3, H - 8</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1000.0,shopify,0,deny,manual,2150.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
oval-brass-planter-big,Oval Brass Planter - Big,"<p>Bring life to dull corners of your home with this brass planter; its eccentric shape is sure to bring about an instant décor facelift.<br>
Dimensions (Inches):<br>
L - 12, D - 8, H - 5.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1242.0,shopify,0,deny,manual,1800.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
hammered-aluminium-uruli-small,Hammered Aluminium Uruli- Small,"<p>This aluminium uruli—featuring a hammered texture—is designed to transform your living space; you can place flowers and candles in this uruli.<br>
Dimensions (Inches):<br>
Dia - 16, H - 5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",2552.0,shopify,0,deny,manual,1850.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
oval-brass-planter-medium,Oval Brass Planter - Medium,"<p>Bring life to dull corners of your home with this brass planter; its eccentric shape is sure to bring about an instant décor facelift.<br>
Dimensions (Inches):<br>
L - 10, D - 6.75, H - 4.75</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1068.0,shopify,0,deny,manual,1350.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
oval-brass-planter-small,Oval Brass Planter - Small,"<p>Dimensions (Inches):<br>
L - 8, D - 5.75, H - 4.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",566.0,shopify,0,deny,manual,910.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
metal-container-with-brass-soldering-medium,Metal Container with Brass Soldering - Medium,"<p>Add some class and art to your décor with this metal container, accentuated by its contrasting wrinkled effect that enhances the visual appeal.<br>
Dimensions (Inches):<br>
H - 6.5, Dia - 5.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",600.0,shopify,0,deny,manual,780.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
metal-container-with-brass-soldering-small,Metal Container with Brass Soldering - Small,"<p>Add some class and art to your décor with this metal container, accentuated by its contrasting wrinkled effect that enhances the visual appeal.<br>
Dimensions (Inches):<br>
H - 5, Dia - 3.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",440.0,shopify,0,deny,manual,440.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
metal-container-with-brass-soldering-style-2,Metal Container with Brass Soldering - Style 2,"<p>With a minimalistic design and a unique gold-toned bottom featuring a wrinkled effect, this container ups your kitchen's style quotient.<br>
Dimensions (Inches):<br>
Dia - 7, H - 6.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1080.0,shopify,0,deny,manual,940.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
set-of-2-dragonfly-lanterns,Set of 2 Dragonfly Lanterns,"<p>Give your surroundings an instant mood lift with this set of enchanting metal lanterns. The glasswork inside complements the artistic cut work on the exteriors.<br>
Dimensions (Inches):<br>
(Big Dia - 5.5, H - 11), (Medium Dia - 5, H - 8)</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",990.0,shopify,0,deny,manual,740.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
set-of-2-butterfly-lanterns,Set of 2 Butterfly Lanterns,"<p>With an intricate cutwork depicting beautiful butterflies, these metal lanterns are painted inside to give a gleaming finish.<br>
Dimensions (Inches):<br>
(Big Dia - 5.5, H - 11.25), (Medium Dia - 5.25, H - 8)</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",995.0,shopify,0,deny,manual,740.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
set-of-2-floral-lanterns,Set of 2 Floral Lanterns,"<p>An artistically-inspired ambient lighting device, this set of metal lanterns depicts traditional floral cutwork. Each lantern is coated inside with contrasting metallic paint that adds to its radiance.<br>
Dimensions (Inches):<br>
(Big Dia - 5.5, H - 11.5), (Medium Dia - 5.25, H - 8)</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",995.0,shopify,0,deny,manual,740.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
three-hooks,Three Hooks,"<p>This set of three hooks rests on a stunning, bright blue background, which contrasts with the black knot shape of the hook perfectly.<br>
Dimensions (Inches):<br>
15*7</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",490.0,shopify,0,deny,manual,720.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
two-hooks,Two Hooks,"<p>Two knot-shaped hooks hang on a bright aqua blue panel, fastened by a bigger buttery-fly shaped piece for maximum sturdiness.<br>
Dimensions (Inches):<br>
9 X 7 1/2</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",330.0,shopify,0,deny,manual,480.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-owl-style-1,Handmade Painted Owl Style 1,"<p>Dimensions (Inches):<br>
L - 6.5, D - 3.5, H - 8.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",540.0,shopify,0,deny,manual,830.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-owl-style-3,Handmade Painted Owl Style 3,"<p>Dimensions (Inches):<br>
L - 4.5, D - 3, H - 6</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",380.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-owl-style-5,Handmade Painted Owl Style 5,"<p>Dimensions (Inches):<br>
L - 7, D - 3.5, H - 7</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",420.0,shopify,0,deny,manual,720.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-owl-style-6,Handmade Painted Owl Style 6,"<p>Dimensions (Inches):<br>
L - 5.5, D - 3, h - 6.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",370.0,shopify,0,deny,manual,540.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-owl-style-10,Handmade Painted Owl Style 10,"<p>Dimensions (Inches):<br>
L - 6, D - D - 2.5, H -6.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",480.0,shopify,0,deny,manual,830.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-angel,Handmade Painted Angel,"<p>Dimensions (Inches):<br>
L - 5, H - 15, Dia 2.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",760.0,shopify,0,deny,manual,430.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-frog,Handmade Painted Frog,"<p>Dimensions (Inches):<br>
L - 6, D - 5, H - 8</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",910.0,shopify,0,deny,manual,700.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-dog,Handmade Painted Dog,"<p>Dimensions (Inches):<br>
Dia - 3.5, H - 7.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",790.0,shopify,0,deny,manual,510.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rabbit,Handmade Painted Rabbit,"<p>Dimensions (Inches):<br>
Dia - 5, L - 5.5, H - 9</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",800.0,shopify,0,deny,manual,640.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-elephant,Handmade Painted Elephant,"<p>Dimensions (Inches):<br>
L - 5.5, D - 3.5, H - 7.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",850.0,shopify,0,deny,manual,670.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-wall-mounted-single-hook-style-1,Handmade Painted Wall Mounted Single Hook Style 1,"<p>Dimensions (Inches):<br>
L - 3.75, D - 1.5, H - 6.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",650.0,shopify,0,deny,manual,240.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-wall-mounted-single-hook-style-3,Handmade Painted Wall Mounted Single Hook Style 3,"<p>Dimensions (Inches):<br>
L - 4.25, D - 1.5, H - 5.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",640.0,shopify,0,deny,manual,240.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-wall-mounted-single-hook-style-5,Handmade Painted Wall Mounted Single Hook Style 5,"<p>Dimensions (Inches):<br>
L - 4.5, D - 1.5, H - 7.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",640.0,shopify,0,deny,manual,240.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-wall-mounted-single-hook-style-6,Handmade Painted Wall Mounted Single Hook Style 6,"<p>Dimensions (Inches):<br>
L - 3.75, D - 1.5, H - 7</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",640.0,shopify,0,deny,manual,240.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-wall-mounted-single-hook-style-7,Handmade Painted Wall Mounted Single Hook Style 7,"<p>Dimensions (Inches):<br>
L - 4.75, D - 1.5, H - 4.75</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",630.0,shopify,0,deny,manual,240.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-wall-mounted-single-hook-style-8,Handmade Painted Wall Mounted Single Hook Style 8,"<p>Dimensions (Inches):<br>
L - 2.75, D - 1.5, H - 6</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",640.0,shopify,0,deny,manual,240.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-frog-style-1-small,Handmade Painted Frog Style 1 - Small,"<p>Dimensions (Inches):<br>
L - 4, D - 4, H - 11</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",890.0,shopify,0,deny,manual,790.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-frog-style-2-big,Handmade Painted Frog Style 2 - Big,"<p>Dimensions (Inches):<br>
L - 3.5, D - 3.5, H - 13.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",870.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-frog-style-2-small,Handmade Painted Frog Style 2 - Small,"<p>Dimensions (Inches):<br>
L - 3.25, D - 3.5, H - 14.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",860.0,shopify,0,deny,manual,650.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-1-big,Handmade Painted Rooster Style 1 - Big,"<p>Dimensions (Inches):<br>
L - 9, D - 4.5, H - 12.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1200.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-1-small,Handmade Painted Rooster Style 1 - Small,"<p>Dimensions (Inches):<br>
L - 7, D - 4, H - 10.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",970.0,shopify,0,deny,manual,750.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-2-big,Handmade Painted Rooster Style 2 - Big,"<p>Dimensions (Inches):<br>
L - 3.5, D - 4.5, H - 12.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",820.0,shopify,0,deny,manual,600.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-3-small,Handmade Painted Rooster Style 3 - Small,"<p>Dimensions (Inches):<br>
L - 8.5, D - 4, H - 14.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1100.0,shopify,0,deny,manual,810.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-4-big,Handmade Painted Rooster Style 4 - Big,"<p>Dimensions (Inches):<br>
L - 13.5, D - 4.5,H - 17.5</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1350.0,shopify,0,deny,manual,710.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-4-small,Handmade Painted Rooster Style 4 - Small,"<p>Dimensions (Inches):<br>
L - 6.5, D - 2.5, H - 10.25</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",900.0,shopify,0,deny,manual,710.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
handmade-painted-rooster-style-5-big,Handmade Painted Rooster Style 5 - Big,"<p>Dimensions (Inches):<br>
L - 9.5, D - 3, H - 20, Dia - 5.75</p>",Isha Life,,Home Decor,"",false,Title,Default Title,,,,,,,,"",1220.0,shopify,0,deny,manual,850.00,,true,false,,,,,"",,,,false,,,,,,,,,,,,,kg,,,archived
